,VarDb,VarQuery,cRMSE,combinations,ddP,ddP_abs,euclidian,manhattan,pearson,spearman,indexDdPStd,sumDdPStd,indexRMSSEStd,rankRMSSEStd,rankRMSSEMean,rankRMSSEMedian,indexPeaStd,rankPeaStd,indexEuclStd,rankEuclStd,indexManStd,rankManStd,indexSpeStd,indexSpeCum,rankSpeStd,indexSpeStdAUC,rankSpeStdAUC,indexddP_absStdAUC,rankddP_absStdAUC
2731,0.339024,0.020584,0.506967454577,"(0, 7)",-1.662,1.662,5.08750429975,11.09,0.614049514407,0.4,1312,0.106790668462,1312,0.517983020887,-0.00126580350343,-0.002,2269,0.617057025474,2102,0.635879700191,2118,0.63894345469,1945,,,1978,0.62164373842,2731,0.587615866896
631,0.0414,0.102104,0.506975344568,"(48, 47)",0.166,0.166,2.43548763085,4.82,-0.873013255889,-0.9,1315,0.107024517634,1315,0.51945857949,0.0,0.0,70,0.498154790799,884,0.597901313459,923,0.617927684585,61,1575.0,0.622645583653,104,0.56505023845,631,0.0972839378159
630,0.102104,0.0414,0.506975344568,"(47, 48)",-0.166,0.166,2.43548763085,4.82,-0.873013255889,-0.9,1314,0.106946920091,1314,0.519635876495,-0.000126235741445,-0.002,71,0.495075415131,885,0.597589854592,922,0.618238161924,54,1537.0,0.626295953672,91,0.567288137797,630,0.0971361089414
2470,0.42692,0.067144,0.507093679708,"(25, 8)",-0.996,0.996,4.67002141323,10.13,0.699672609846,0.7,1316,0.107101914993,1316,0.519985572168,-0.000756264236902,-0.002,2401,0.624903730804,1952,0.63738999776,1990,0.641170823562,2352,,,2433,0.623202474648,2470,0.462810647984
2468,0.067144,0.42692,0.507093679708,"(8, 25)",0.996,0.996,4.67002141323,10.13,0.699672609846,0.7,1317,0.107178960388,1317,0.520512330781,0.0,0.0,2400,0.624703109771,1953,0.637625312307,1991,0.641398393823,2350,,,2435,0.623572989711,2468,0.462129446189
2167,0.3256,0.067144,0.507330267183,"(25, 38)",-0.726,0.726,1.13498898673,2.18,0.457735448483,0.5,1318,0.107255960364,1319,0.52088499865,0.0,0.0,2019,0.617706585478,168,0.525240261772,169,0.482644090036,2055,,,2109,0.623539723606,2167,0.376813058665
2165,0.067144,0.3256,0.507330267183,"(38, 25)",0.726,0.726,1.13498898673,2.18,0.457735448483,0.5,1319,0.107332610682,1318,0.520698548409,0.000550416982563,0.002,2018,0.61764813919,169,0.526662432348,168,0.480818515671,2056,,,2110,0.623591896308,2165,0.376340943829
2486,0.041864,0.203104,0.507519457755,"(20, 18)",1.018,1.018,3.30463311125,6.94,-0.0683654387461,0.2,1321,0.107485354258,1321,0.521994754235,0.0,0.0,1203,0.622324348459,1362,0.631503229167,1410,0.640855933187,1620,,,1618,0.625755194001,2486,0.468328686358
2487,0.203104,0.041864,0.507519457755,"(18, 20)",-1.018,1.018,3.30463311125,6.94,-0.0683654387461,0.2,1320,0.107409156024,1320,0.521440022266,-0.000770628311885,-0.002,1202,0.621890154059,1363,0.631873627812,1411,0.641201938819,1632,,,1587,0.62238777376,2487,0.468679313641
2684,0.1696,0.339024,0.508,"(7, 44)",1.456,1.456,2.68091402324,5.43,0.522460665089,0.666885928855,1322,0.107561822444,1322,0.523329463733,0.00110052910053,0.002,2125,0.618080788224,1025,0.617651162926,1081,0.639734331412,2328,,,2336,0.617737157781,2684,0.556391171177
2685,0.339024,0.1696,0.508,"(44, 7)",-1.456,1.456,2.68091402324,5.43,0.522460665089,0.666885928855,1323,0.107637944388,1323,0.524661076041,0.0,0.0,2124,0.617418456396,1024,0.616275019198,1080,0.638494875995,2327,,,2343,0.61766362329,2685,0.556996794995
2641,0.15936,0.054256,0.508346338631,"(40, 17)",-1.298,1.298,2.95122008668,6.09,-0.240898708445,0.22360679775,1324,0.107714164355,1324,0.525672982821,-0.000979622641509,-0.002,905,0.638534988522,1208,0.630283170864,1233,0.636239115244,1691,,,1692,0.622373569409,2641,0.532152252351
2640,0.054256,0.15936,0.508346338631,"(17, 40)",1.298,1.298,2.95122008668,6.09,-0.240898708445,0.22360679775,1325,0.1077900397,1325,0.526683244293,0.0,0.0,904,0.637427438694,1209,0.631127654047,1234,0.637053983618,1690,,,1691,0.62175676133,2640,0.531653141866
2042,0.203104,0.012184,0.508409283944,"(52, 20)",-0.66,0.66,2.17644205069,4.15,-0.434129337328,-0.5,1326,0.107865652356,1326,0.526796177201,-0.000497362471741,-0.002,621,0.623225362201,730,0.574816790064,731,0.595113691668,499,,,536,0.623540349438,2042,0.348604537036
2043,0.012184,0.203104,0.508409283944,"(20, 52)",0.66,0.66,2.17644205069,4.15,-0.434129337328,-0.5,1327,0.107940923587,1327,0.526909384999,0.0,0.0,620,0.62316348735,731,0.574942477522,730,0.595019396509,500,,,535,0.623472497289,2043,0.348825005612
1151,0.091576,0.15936,0.508700304698,"(17, 19)",0.322,0.322,1.72171426201,3.19,-0.0324493178565,-0.335410196625,1328,0.108016224453,1328,0.526785111585,0.000242287434161,0.002,1266,0.626620427653,454,0.567055367033,433,0.571381525713,681,,,676,0.6098148917,1151,0.180212837131
1148,0.15936,0.091576,0.508700304698,"(19, 17)",-0.322,0.322,1.72171426201,3.19,-0.0324493178565,-0.335410196625,1329,0.108091185778,1329,0.526661107169,0.0,0.0,1267,0.626438609307,455,0.566634369565,432,0.571831118468,676,,,680,0.60855664731,1148,0.179696043918
62,0.115256,0.08924,0.508739619059,"(5, 34)",-0.018,0.018,1.67200478468,3.0,-0.267804711448,-0.1,1331,0.108240195981,1330,0.526463456868,-1.35236664162e-05,-0.002,862,0.623207435976,417,0.549452811754,397,0.580263048996,1119,,,1118,0.614484366069,62,0.010976784407
61,0.08924,0.115256,0.508739619059,"(34, 5)",0.018,0.018,1.67200478468,3.0,-0.267804711448,-0.1,1330,0.108165859021,1331,0.526266029622,0.0,0.0,863,0.622846980494,416,0.550110525679,396,0.580992695133,1120,,,1094,0.611432933357,61,0.0108144890669
2381,0.203104,0.080376,0.513832657584,"(12, 20)",-0.906,0.906,2.15624673913,4.08,0.0761379411725,-0.1,1333,0.108400844548,1333,0.527040175249,0.0,0.0,1445,0.62147349555,719,0.577056448231,690,0.583227389861,1059,,,1123,0.615079002871,2381,0.433890215059
2379,0.080376,0.203104,0.513832657584,"(20, 12)",0.906,0.906,2.15624673913,4.08,0.0761379411725,-0.1,1332,0.108320701043,1332,0.526653096483,0.000679669917479,0.002,1444,0.621231153981,718,0.57646687341,691,0.583824058935,1058,,,1122,0.614758521803,2379,0.433276543574
1214,0.091576,0.22028,0.51456389302,"(24, 19)",0.342,0.342,1.74716913892,3.56,0.165740288204,-0.1,1335,0.108561938396,1335,0.52681174699,0.0,0.0,1596,0.625755739835,472,0.559380381912,526,0.58102020798,1048,,,1154,0.615539416031,1214,0.191020279305
1215,0.22028,0.091576,0.51456389302,"(19, 24)",-0.342,0.342,1.74716913892,3.56,0.165740288204,-0.1,1334,0.108481572479,1334,0.52692582567,-0.000256179775281,-0.002,1597,0.625618452461,473,0.559011227743,527,0.580660882621,1047,,,1153,0.615722939066,1215,0.191193636345
2071,0.102104,0.067144,0.515651044797,"(25, 48)",-0.672,0.672,1.94769094058,3.51,-0.583630382867,-0.6,1337,0.108724393735,1337,0.527058617469,0.0,0.0,403,0.59610998055,582,0.562435626831,515,0.573300927514,342,,,423,0.59433809956,2071,0.35501247463
2073,0.067144,0.102104,0.515651044797,"(48, 25)",0.672,0.672,1.94769094058,3.51,-0.583630382867,-0.6,1336,0.108643348326,1336,0.526935049298,0.000502617801047,0.002,402,0.595907314233,583,0.562642651622,514,0.573091258491,341,,,424,0.594529524325,2073,0.355454345461
1030,0.445056,0.115256,0.51602325529,"(34, 15)",-0.28,0.28,1.33469097547,2.78,0.649120762596,0.7,1339,0.108886357329,1339,0.526776221995,0.0,0.0,2322,0.617400883675,256,0.555600782347,327,0.601010247062,2383,,,2462,0.622931627876,1030,0.159786533028
1031,0.115256,0.445056,0.51602325529,"(15, 34)",0.28,0.28,1.33469097547,2.78,0.649120762596,0.7,1338,0.10880555697,1338,0.526917291707,0.000209111277072,0.002,2323,0.617295375031,257,0.55479798684,326,0.601728723268,2384,,,2463,0.622830733977,1031,0.159946987342
1793,0.083896,0.419264,0.516317731634,"(42, 27)",0.546,0.546,3.57685616149,7.57,0.630705001033,0.3,1340,0.108967175784,1341,0.526805393389,0.0,0.0,2286,0.616554212117,1488,0.631964529925,1540,0.637007313169,1859,,,1768,0.618120327016,1793,0.297894117498
1792,0.419264,0.083896,0.516317731634,"(27, 42)",-0.546,0.546,3.57685616149,7.57,0.630705001033,0.3,1341,0.109047633439,1340,0.526790661423,-0.000407158836689,-0.002,2287,0.61652518537,1489,0.631910863649,1541,0.636952606218,1858,,,1789,0.620016300196,1792,0.297697898703
184,0.115256,0.125256,0.516395197499,"(26, 34)",0.054,0.054,4.45877785946,9.63,-0.108828807665,-0.1,1343,0.10920767214,1343,0.526417400702,0.0,0.0,1113,0.62974074059,1853,0.636679970718,1886,0.64194360733,1098,,,1170,0.617988581936,184,0.0314922760018
180,0.125256,0.115256,0.516395197499,"(34, 26)",-0.054,0.054,4.45877785946,9.63,-0.108828807665,-0.1,1342,0.109127831544,1342,0.526611286793,-4.02084884587e-05,-0.002,1112,0.630021498357,1852,0.636850508453,1884,0.642164269312,1103,,,1167,0.618125388385,180,0.0308096893619
2405,0.369144,0.087064,0.516735909339,"(21, 49)",0.928,0.928,1.85326738492,3.24,0.527661682103,0.9,1345,0.109367157531,1345,0.527241062691,0.0,0.0,2136,0.617543101322,527,0.569473866695,442,0.571048285621,2633,,,2685,0.61446081958,2405,0.441352828474
2404,0.087064,0.369144,0.516735909339,"(49, 21)",-0.928,0.928,1.85326738492,3.24,0.527661682103,0.9,1344,0.109287592711,1344,0.526829247052,-0.000689962825279,-0.002,2137,0.617724936592,526,0.568575966554,443,0.57210634997,2632,,,2686,0.614607643814,2404,0.441038642722
1291,0.1024,0.102104,0.516937133509,"(48, 37)",0.366,0.366,1.34324234597,2.79,-0.306693588872,-0.564288093647,1347,0.109525739154,1347,0.527038374382,0.0,0.0,809,0.630838603139,258,0.554190936235,333,0.597072699412,441,,,436,0.58867282266,1291,0.20450703395
1293,0.102104,0.1024,0.516937133509,"(37, 48)",-0.366,0.366,1.34324234597,2.79,-0.306693588872,-0.564288093647,1346,0.109446624954,1346,0.527139583013,-0.000271714922049,-0.002,808,0.631097036117,259,0.553591490597,332,0.597631063514,437,,,442,0.58586963005,1293,0.204854892663
1475,0.172184,0.041144,0.517416659956,"(3, 28)",-0.43,0.43,4.96654809702,10.8,-0.323113705982,-0.153896752813,1348,0.109605111652,1348,0.526972962578,-0.000318754633062,-0.002,782,0.629135773119,2054,0.635918975246,2087,0.638538561289,1008,,,1008,0.606281835201,1475,0.237634610143
1477,0.041144,0.172184,0.517416659956,"(28, 3)",0.43,0.43,4.96654809702,10.8,-0.323113705982,-0.153896752813,1349,0.109684131868,1349,0.526907832266,0.0,0.0,783,0.628922174868,2055,0.635835064755,2086,0.638622128493,1009,,,1009,0.606133093787,1477,0.237999993737
1527,0.1696,0.115256,0.518050190619,"(34, 44)",0.448,0.448,5.63888286809,12.34,0.0589362523182,0.0512989176043,1350,0.109763605959,1350,0.526853691566,0.000331606217617,0.002,1411,0.624401878106,2251,0.63268118741,2255,0.632420216144,1355,,,1338,0.619868393008,1527,0.247350070935
1525,0.115256,0.1696,0.518050190619,"(44, 34)",-0.448,0.448,5.63888286809,12.34,0.0589362523182,0.0512989176043,1351,0.109842727841,1351,0.526799833987,0.0,0.0,1410,0.62450914744,2250,0.632751221862,2254,0.632490039534,1364,,,1346,0.618309775278,1525,0.246980156901
622,0.087064,0.324336,0.518559543351,"(36, 21)",-0.166,0.166,5.5035170573,12.03,0.423990173657,0.3,1352,0.109922145123,1353,0.526449280467,0.0,0.0,1952,0.619846376872,2222,0.633753891052,2229,0.634396721303,1825,,,1712,0.620919753618,622,0.0959308854409
623,0.324336,0.087064,0.518559543351,"(21, 36)",0.166,0.166,5.5035170573,12.03,0.423990173657,0.3,1353,0.110001210965,1352,0.526624442557,0.000122690317812,0.002,1953,0.619699131277,2223,0.633621176228,2228,0.634529264813,1826,,,1713,0.620751491241,623,0.0960844313545
650,0.08924,0.091576,0.520361412866,"(19, 5)",-0.172,0.172,6.01241216152,13.19,-0.497563868087,0.0,1354,0.110082215648,1354,0.526275711114,-0.000126937269373,-0.002,539,0.594095029186,2344,0.627125806126,2342,0.627971293215,1288,,,1258,0.613191998677,650,0.100130871016
649,0.091576,0.08924,0.520361412866,"(5, 19)",0.172,0.172,6.01241216152,13.19,-0.497563868087,0.0,1355,0.110162862431,1355,0.526102371231,0.0,0.0,538,0.594599644096,2345,0.627002193828,2343,0.627847381512,1289,,,1256,0.613626675404,649,0.0999794590028
2654,0.178184,0.087064,0.521321397988,"(21, 32)",1.358,1.358,2.18787568203,4.34,-0.026205743748,-0.2,1356,0.110244375851,1356,0.52719800542,0.00100073691968,0.002,1275,0.627478313954,738,0.575568113196,788,0.601848654658,948,,,957,0.612747733452,2654,0.538870900688
2655,0.087064,0.178184,0.521321397988,"(32, 21)",-1.358,1.358,2.18787568203,4.34,-0.026205743748,-0.2,1357,0.110325529653,1357,0.528291653059,0.0,0.0,1274,0.626570270598,739,0.577344320891,789,0.603407522305,957,,,956,0.611494369409,2655,0.53941367935
492,0.22028,0.42692,0.52172789843,"(8, 24)",0.13,0.13,2.52210229769,5.0,0.61142119254,0.6,1359,0.110487798131,1359,0.527926599176,0.0,0.0,2260,0.615895410243,928,0.604342906433,971,0.623416519174,2244,,,2303,0.619581781103,492,0.0775272211578
495,0.42692,0.22028,0.52172789843,"(24, 8)",-0.13,0.13,2.52210229769,5.0,0.61142119254,0.6,1358,0.110406842996,1358,0.528109014687,-9.56585724798e-05,-0.002,2261,0.615765324986,929,0.604032962143,969,0.623227192569,2239,,,2298,0.62016167771,495,0.0779512875186
2591,0.178184,0.042136,0.523121400824,"(22, 32)",1.182,1.182,1.84485771809,3.19,-0.307772237421,0.2,1360,0.11057017077,1360,0.528703604526,0.000868479059515,0.002,805,0.630811608454,525,0.567678696678,431,0.572283405575,1623,,,1589,0.622706991594,2591,0.508822132933
2590,0.042136,0.178184,0.523121400824,"(32, 22)",-1.182,1.182,1.84485771809,3.19,-0.307772237421,0.2,1361,0.110652181059,1361,0.529479754639,0.0,0.0,804,0.629825282331,524,0.565868069449,430,0.57010443626,1617,,,1642,0.624976852051,2590,0.508390062573
2589,0.3256,0.054256,0.523236084383,"(40, 38)",-1.178,1.178,4.19581934787,9.01,0.399059295093,0.5,1363,0.110815413211,1362,0.530245686967,-0.000864269992663,-0.002,1927,0.62123017096,1761,0.640833130403,1776,0.64320796283,2116,,,2080,0.623812910962,2589,0.507957700486
2588,0.054256,0.3256,0.523236084383,"(38, 40)",1.178,1.178,4.19581934787,9.01,0.399059295093,0.5,1362,0.110733976774,1363,0.531010799521,0.0,0.0,1926,0.62081132273,1760,0.640399754479,1777,0.643633988313,2134,,,2062,0.620822984212,2588,0.507527818624
888,0.125256,0.091576,0.524083962739,"(19, 26)",-0.244,0.244,9.0561912524,20.08,-0.269990269189,0.0,1364,0.11089756894,1364,0.530857306755,-0.000178754578755,-0.002,852,0.623666527026,2708,0.614811232205,2710,0.614618402675,1271,,,1326,0.621676807066,888,0.137051536907
889,0.091576,0.125256,0.524083962739,"(26, 19)",0.244,0.244,9.0561912524,20.08,-0.269990269189,0.0,1365,0.110979364333,1365,0.53070405459,0.0,0.0,853,0.623357262207,2709,0.614715664028,2711,0.614522946136,1272,,,1335,0.620052726172,889,0.137218762434
2257,0.203104,0.1024,0.524198435709,"(37, 20)",-0.794,0.794,4.80512226691,10.42,0.106507943459,0.0512989176043,1367,0.111142171031,1367,0.531184261154,0.0,0.0,1496,0.628728155431,1995,0.636256700694,2039,0.638248086255,1353,,,1336,0.620200776036,2257,0.399109047613
2256,0.1024,0.203104,0.524198435709,"(20, 37)",0.794,0.794,4.80512226691,10.42,0.106507943459,0.0512989176043,1366,0.111060946329,1366,0.530944070098,0.000580833942941,0.002,1497,0.628853195737,1994,0.636167699077,2038,0.638162254967,1350,,,1353,0.617141750267,2256,0.398847287159
1736,0.041144,0.15936,0.524770425996,"(17, 3)",0.526,0.526,1.17383985279,2.29,-0.462373487705,-0.516185401209,1368,0.111223763374,1368,0.531180353764,0.000384222059898,0.002,587,0.618256402791,187,0.515359531598,204,0.517426856855,453,,,452,0.586062238624,1736,0.286633107161
1737,0.15936,0.041144,0.524770425996,"(3, 17)",-0.526,0.526,1.17383985279,2.29,-0.462373487705,-0.516185401209,1369,0.111304998899,1369,0.531176729769,0.0,0.0,586,0.618401176224,186,0.515294362939,203,0.517419787081,452,,,453,0.585937856608,1737,0.28682843314
1749,0.080376,0.3256,0.525029522979,"(38, 12)",0.532,0.532,3.86753151248,8.24,0.402787220457,0.7,1370,0.111386206247,1370,0.531177188987,0.000388037928519,0.002,1931,0.620953481086,1632,0.638956422353,1676,0.639051055223,2400,,,2450,0.622869475437,1749,0.289197194217
1748,0.3256,0.080376,0.525029522979,"(12, 38)",-0.532,0.532,3.86753151248,8.24,0.402787220457,0.7,1371,0.111467058978,1371,0.5311779308,0.0,0.0,1930,0.620996184969,1633,0.638896524224,1677,0.638992677917,2470,,,2380,0.618126830906,1748,0.288999866636
1860,0.036856,0.22028,0.525181873259,"(24, 43)",0.572,0.572,4.75797225717,10.31,-0.103658577012,-0.102597835209,1373,0.111628090034,1373,0.531239631288,0.0,0.0,1135,0.628469407191,1977,0.635398660715,2010,0.638955642381,1032,,,1022,0.60336145965,1860,0.311191570493
1861,0.22028,0.036856,0.525181873259,"(43, 24)",-0.572,0.572,4.75797225717,10.31,-0.103658577012,-0.102597835209,1372,0.111547750434,1372,0.531208641046,-0.000416605972323,-0.002,1134,0.628516720928,1976,0.635429062387,2011,0.638924170327,1033,,,1021,0.603391220682,1861,0.311390423269
1742,0.041144,0.419264,0.525699533955,"(42, 3)",0.53,0.53,7.00873027017,15.45,0.700654740031,0.872081599272,1374,0.111708728684,1374,0.531238590951,0.000385454545455,0.002,2406,0.625152217542,2502,0.625291720261,2510,0.624424039556,2598,,,2579,0.619692576855,1742,0.287815603262
1743,0.419264,0.041144,0.525699533955,"(3, 42)",-0.53,0.53,7.00873027017,15.45,0.700654740031,0.872081599272,1375,0.111789016216,1375,0.531237831598,0.0,0.0,2407,0.625115747422,2503,0.625256599083,2511,0.624389327141,2594,,,2584,0.619401789691,1743,0.288012988685
178,0.1696,0.041144,0.525836476483,"(3, 44)",0.054,0.054,9.0079242892,19.97,-0.393609552031,-0.236842105263,1376,0.111869125674,1377,0.530856164185,0.0,0.0,673,0.627417295672,2706,0.615019559915,2707,0.614898394412,871,,,871,0.614979622248,178,0.0304509597043
182,0.041144,0.1696,0.525836476483,"(44, 3)",-0.054,0.054,9.0079242892,19.97,-0.393609552031,-0.236842105263,1377,0.111948886815,1376,0.531046892146,-3.92156862745e-05,-0.002,672,0.627879801847,2707,0.614906869292,2706,0.615011083457,870,,,870,0.61532982825,182,0.0311565819493
807,0.004096,0.298904,0.526026615296,"(50, 10)",0.214,0.214,4.89289280488,10.62,0.375762864578,0.7,1378,0.112028538366,1378,0.530694917603,0.000155184916606,0.002,1909,0.620423803811,2018,0.636846352374,2063,0.638961299795,2412,,,2374,0.617723079623,807,0.124277635531
809,0.298904,0.004096,0.526026615296,"(10, 50)",-0.214,0.214,4.89289280488,10.62,0.375762864578,0.7,1379,0.112107844079,1379,0.530533901169,0.0,0.0,1908,0.620566943684,2019,0.636706510253,2062,0.639098767796,2402,,,2448,0.62280389368,809,0.124578776703
1632,0.298904,0.22028,0.526786484261,"(24, 50)",0.484,0.484,4.59007625209,9.92,0.47093104287,0.5,1381,0.112267311418,1381,0.530469507792,0.0,0.0,2050,0.616520431225,1906,0.636262594967,1933,0.643014909417,2137,,,2035,0.621167039293,1632,0.266828838846
1633,0.22028,0.298904,0.526786484261,"(50, 24)",-0.484,0.484,4.59007625209,9.92,0.47093104287,0.5,1380,0.112187750967,1380,0.530501566376,-0.000350470673425,-0.002,2051,0.61646283339,1907,0.636192388132,1932,0.643086948224,2108,,,2036,0.621106988867,1633,0.267015932026
2389,0.42692,0.041864,0.527545258722,"(18, 8)",-0.914,0.914,2.39860376052,4.67,0.712403058787,0.6,1383,0.112427283,1383,0.531223563096,0.0,0.0,2419,0.62575575728,856,0.590427755868,862,0.622532394077,2290,,,2231,0.619555275493,2389,0.436372260565
2388,0.041864,0.42692,0.527545258722,"(8, 18)",0.914,0.914,2.39860376052,4.67,0.712403058787,0.6,1382,0.112347470721,1382,0.530846530564,0.000660882140275,0.002,2418,0.625609023372,857,0.590908983324,863,0.622949473309,2277,,,2178,0.620472672486,2388,0.43606264038
1454,0.102104,0.057264,0.527689302526,"(23, 48)",-0.422,0.422,2.04690009527,3.74,-0.778710063676,-0.9,1384,0.112506928765,1384,0.5311527165,-0.000304693140794,-0.002,177,0.55988630467,662,0.566579426427,571,0.58291382851,59,1559.0,0.623455947079,95,0.567995772416,1454,0.233797976653
1455,0.057264,0.102104,0.527689302526,"(48, 23)",0.422,0.422,2.04690009527,3.74,-0.778710063676,-0.9,1385,0.112586230213,1385,0.531082137388,0.0,0.0,176,0.560563910364,663,0.566389792979,570,0.583156223146,60,1573.0,0.623040350436,92,0.565923582078,1455,0.233979371214
1833,0.22028,0.083896,0.529203174594,"(27, 24)",-0.562,0.562,3.66657878683,7.76,0.0887133841102,-0.2,1386,0.11266706783,1387,0.531127982428,0.0,0.0,1458,0.625776129213,1534,0.631225744263,1582,0.639736978327,988,,,945,0.611497126791,1833,0.305836564789
1832,0.083896,0.22028,0.529203174594,"(24, 27)",0.562,0.562,3.66657878683,7.76,0.0887133841102,-0.2,1387,0.112747556504,1386,0.531104922365,0.000405191059841,0.002,1459,0.625734789985,1535,0.631183251421,1583,0.639690980478,949,,,984,0.610037149754,1832,0.305638069291
1213,0.0414,0.15936,0.529867908068,"(17, 47)",0.34,0.34,3.28455476435,6.85,-0.49245909226,-0.4472135955,1389,0.112909142499,1389,0.530902410791,0.0,0.0,546,0.597040006232,1355,0.629975347179,1393,0.641751678333,566,,,568,0.624890036801,1213,0.190846894309
1212,0.15936,0.0414,0.529867908068,"(47, 17)",-0.34,0.34,3.28455476435,6.85,-0.49245909226,-0.4472135955,1388,0.112828524001,1388,0.53101507097,-0.000244780417567,-0.002,547,0.596672133618,1354,0.630140027012,1391,0.642110065158,567,,,571,0.624653996533,1212,0.190675599955
1287,0.088064,0.1696,0.530116968225,"(44, 9)",0.366,0.366,1.24759769157,1.85,-0.0955720089015,-0.0512989176043,1390,0.112989722627,1390,0.530802197794,0.000263120057513,0.002,1153,0.626174293708,221,0.563907793881,109,0.460313016031,1228,,,1211,0.617342540831,1287,0.203805488172
1289,0.1696,0.088064,0.530116968225,"(9, 44)",-0.366,0.366,1.24759769157,1.85,-0.0955720089015,-0.0512989176043,1391,0.11306995592,1391,0.530702240259,0.0,0.0,1152,0.626352959067,220,0.564643249659,108,0.461076751814,1230,,,1213,0.617283513624,1289,0.204157501139
2253,0.020584,0.419264,0.530169784126,"(42, 0)",0.79,0.79,5.49594395896,12.0,0.85452407929,0.6,1393,0.113229519189,1393,0.531164941541,0.0,0.0,2603,0.619349103356,2218,0.634065356574,2226,0.634583515999,2320,,,2220,0.620232839357,2253,0.398063734179
2252,0.419264,0.020584,0.530169784126,"(0, 42)",-0.79,0.79,5.49594395896,12.0,0.85452407929,0.6,1392,0.113149909383,1392,0.530933504498,-0.00056712132089,-0.002,2602,0.619274433314,2219,0.634144329495,2227,0.634661908327,2311,,,2211,0.620165542081,2252,0.397803890928
1464,0.027256,0.445056,0.532187936729,"(15, 45)",0.426,0.426,4.12430600223,8.83,0.858411608751,0.948683298051,1395,0.113392697264,1395,0.531029173217,0.0,0.0,2611,0.618588654463,1733,0.64343428698,1759,0.642917176201,2711,,,2715,0.614430372933,1464,0.235622269768
1465,0.445056,0.027256,0.532187936729,"(45, 15)",-0.426,0.426,4.12430600223,8.83,0.858411608751,0.948683298051,1394,0.113311283687,1394,0.531096925261,-0.000305376344086,-0.002,2610,0.618650908176,1732,0.643538499184,1758,0.643019637356,2710,,,2716,0.614371635452,1465,0.23580470334
1022,0.091576,0.0958,0.532218000447,"(51, 19)",-0.278,0.278,1.75690068018,2.89,-0.511828470929,-0.1,1397,0.113554552961,1396,0.530891146299,-0.000198997852541,-0.002,520,0.599028451515,476,0.559679202026,367,0.590986720957,1199,,,1092,0.6114638161,1022,0.158497862102
1023,0.0958,0.091576,0.532218000447,"(19, 51)",0.278,0.278,1.75690068018,2.89,-0.511828470929,-0.1,1396,0.113473798902,1397,0.530753355584,0.0,0.0,521,0.598578315678,477,0.559238334384,366,0.591612900488,1181,,,1097,0.615651966467,1023,0.158658708987
1944,0.0958,0.419264,0.532788888773,"(42, 51)",0.604,0.604,6.98055871689,15.38,0.576808023463,0.3,1399,0.113716432138,1399,0.530865202153,0.0,0.0,2213,0.617034435124,2498,0.625489154725,2506,0.624715852594,1775,,,1843,0.62275193465,1944,0.328099562005
1945,0.419264,0.0958,0.532788888773,"(51, 42)",-0.604,0.604,6.98055871689,15.38,0.576808023463,0.3,1398,0.113635666116,1398,0.53080914621,-0.000431736954968,-0.002,2212,0.617040202462,2499,0.625480753341,2507,0.624707776022,1776,,,1844,0.622742266143,1945,0.328301036247
2100,0.385336,0.020584,0.533119123649,"(0, 39)",-0.688,0.688,5.56724348309,12.16,0.683266577764,0.6,1401,0.113877741894,1401,0.531122472988,0.0,0.0,2371,0.619781332815,2240,0.63341121651,2240,0.633625470839,2302,,,2242,0.61884353201,2100,0.361478327167
2101,0.020584,0.385336,0.533119123649,"(39, 0)",0.688,0.688,5.56724348309,12.16,0.683266577764,0.6,1400,0.113797259726,1400,0.530993717887,0.00049107780157,0.002,2370,0.619750908576,2241,0.633436687812,2241,0.633650837984,2303,,,2243,0.618875698569,2101,0.361703901907
2170,0.178184,0.067144,0.533569114548,"(25, 32)",0.728,0.728,3.41710403705,7.16,-0.179959757504,-0.2,1402,0.113958433646,1402,0.531288527847,0.000518888096935,0.002,999,0.626957548802,1415,0.636068188257,1458,0.64069982982,981,,,952,0.610858445779,2170,0.377523670182
2171,0.067144,0.178184,0.533569114548,"(32, 25)",-0.728,0.728,3.41710403705,7.16,-0.179959757504,-0.2,1403,0.114038781047,1403,0.531454800645,0.0,0.0,998,0.626847821785,1414,0.635998311804,1459,0.640763889154,953,,,980,0.610847626625,2171,0.377760006443
2349,0.369144,0.027256,0.534063666617,"(45, 49)",0.866,0.866,4.96232808266,10.77,0.55418157376,0.263523138347,1404,0.114119392753,1404,0.531767405756,0.000616370106762,0.002,2182,0.618231946407,2053,0.63600302523,2085,0.638705831367,1697,,,1696,0.622198873249,2349,0.424299256096
2348,0.027256,0.369144,0.534063666617,"(49, 45)",-0.866,0.866,4.96232808266,10.77,0.55418157376,0.263523138347,1405,0.114199660938,1405,0.532080096431,0.0,0.0,2183,0.618368238502,2052,0.635870585276,2084,0.638577272162,1696,,,1697,0.62237077031,2348,0.424013086827
2238,0.203104,0.041144,0.534527829023,"(3, 20)",-0.78,0.78,1.74731222167,2.85,-0.226836266291,-0.205195670417,1406,0.114280155917,1407,0.532514121665,0.0,0.0,931,0.633588668505,475,0.560122180549,354,0.5933811406,901,,,902,0.613269069894,2238,0.394198758408
2239,0.041144,0.203104,0.534527829023,"(20, 3)",0.78,0.78,1.74731222167,2.85,-0.226836266291,-0.205195670417,1407,0.114360308358,1406,0.532297018843,0.000554371002132,0.002,930,0.633412657382,474,0.559565739815,355,0.593991525684,917,,,898,0.61177629351,2239,0.394455343299
